lat,lng,iso2,city_ascii,admin_name
54.5767,-1.2355,GB,Middlesbrough,Redcar and Cleveland
43.8445,25.9539,BG,Ruse,Ruse
23.9210,115.7774,CN,Shizhaobi,Guangdong
37.2836,-5.9222,ES,Dos Hermanas,Andalusia
34.1959,43.8857,IQ,Samarra',Şalāḩ ad Dīn
8.1500,123.8500,PH,Ozamiz City,Misamis Occidental
46.0708,18.2331,HU,Pecs,Baranya
26.3600,81.1700,IN,Harchandpur,Uttar Pradesh
10.0753,-69.1283,VE,Yaritagua,Yaracuy
10.9602,79.3845,IN,Kumbakonam,Tamil Nādu
19.6500,-99.2500,MX,Cuautitlan Izcalli,México
35.2872,59.2219,IR,Torbat-e Heydariyeh,Khorāsān-e Raẕavī
25.4783,100.5551,CN,Xiangcheng,Yunnan
31.7422,44.6102,IQ,Nahiyat Ghammas,Al Qādisīyah
29.5322,35.0061,JO,Al `Aqabah,Al ‘Aqabah
1.8504,102.9333,MY,Batu Pahat,Johor
35.0167,135.9667,JP,Kusatsu,Shiga
13.6731,-89.2406,SV,Santa Tecla,La Libertad
-12.4381,130.8411,AU,Darwin,Northern Territory
64.1458,-21.9425,IS,Reykjavik,Reykjavík
17.7167,33.9833,SD,Atbara,River Nile
-4.8589,-43.3558,BR,Caxias,Maranhão
20.9344,-89.5578,MX,Kanasin,Yucatán
14.7099,121.0997,PH,Payatas,Quezon
-3.6619,33.4231,TZ,Shinyanga,Shinyanga
20.6700,86.6400,IN,Aul,Odisha
11.9667,-86.1000,NI,Masaya,Masaya
10.8500,-74.7500,CO,Malambo,Atlántico
15.0000,2.0000,GT,Momostenango,Totonicapán
36.9167,31.1000,TR,Serik,Antalya
30.3442,73.3839,PK,Pakpattan,Punjab
-22.8858,-48.4450,BR,Botucatu,São Paulo
14.4972,121.2864,PH,Tanay,Rizal
53.8142,-3.0503,GB,Blackpool,Blackpool
18.4300,-68.9700,DO,La Romana,Yuma
46.3500,-72.5500,CA,Trois-Rivieres,Quebec
-26.9908,-48.6350,BR,Balneario de Camboriu,Santa Catarina
34.8269,135.4706,JP,Mino,Ōsaka
44.6000,40.0833,RU,Maykop,Adygeya
18.4054,-65.9792,PR,Carolina,Puerto Rico
29.9977,-90.1780,US,Metairie,Louisiana
52.2100,5.9700,NL,Apeldoorn,Gelderland
18.5586,-68.3694,DO,Pantanal,Yuma
38.4176,141.3027,JP,Ishizaki,Miyagi
35.0667,136.6833,JP,Kuwana,Mie
33.8038,-117.8218,US,Orange,California
47.3936,0.6892,FR,Tours,Centre-Val de Loire
3.2500,19.7667,CD,Gemena,Sud-Ubangi
11.9136,109.1369,VN,Cam Ranh,Khánh Hòa
21.9339,-79.4439,CU,Sancti Spiritus,Sancti Spíritus
43.8833,-78.9417,CA,Whitby,Ontario
43.3972,-80.3114,CA,Cambridge,Ontario
13.1333,78.1333,IN,Kolar,Karnātaka
36.2675,2.7500,DZ,Medea,Médéa
36.1782,139.7554,JP,Koga,Ibaraki
8.5872,123.3408,PH,Dipolog,Zamboanga del Norte
42.4934,-83.0270,US,Warren,Michigan
5.3256,-4.3767,CI,Dabou,Lagunes
-22.4119,-42.9658,BR,Teresopolis,Rio de Janeiro
18.2350,-72.5370,HT,Jacmel,Sud-Est
55.6000,37.7333,RU,Orekhovo-Borisovo Yuzhnoye,Moskva
40.6886,-112.0123,US,West Valley City,Utah
18.3000,83.9000,IN,Chicacole,Andhra Pradesh
-17.3422,-63.2558,BO,Montero,Santa Cruz
8.5667,16.0833,TD,Moundou,Logone Occidental
12.3833,-5.4667,ML,Koutiala,Sikasso
34.0550,131.8061,JP,Shunan,Yamaguchi
13.9311,121.4233,PH,Candelaria,Quezon
38.3214,27.1275,TR,Gaziemir,İzmir
-7.7667,15.2667,AO,Negage,Uíge
38.9500,-8.9833,PT,Vila Franca de Xira,Lisboa
41.3333,27.9667,TR,Kapakli,Tekirdağ
30.3658,-9.5381,MA,Inezgane,Souss-Massa
52.2304,-0.8938,GB,Northampton,Northamptonshire
-17.8578,-41.5050,BR,Teofilo Otoni,Minas Gerais
16.4600,120.5900,PH,La Trinidad,Benguet
23.2500,87.0700,IN,Bankura,West Bengal
12.5200,76.9000,IN,Mandya,Karnātaka
37.0551,-76.3630,US,Hampton,Virginia
58.5919,16.1856,SE,Norrkoping,Östergötland
6.0000,121.0000,PH,Jolo,Sulu
18.0667,-93.1667,MX,Cunduacan,Tabasco
24.9100,84.1800,IN,Dehri,Bihār
6.6210,-5.9114,CI,Sinfra,Sassandra-Marahoué
20.0500,93.3667,MM,Myebon,Rakhine State
-23.1172,-46.5506,BR,Atibaia,São Paulo
-17.4000,-66.2833,BO,Quillacollo,Cochabamba
5.6658,-0.1631,GH,Medina Estates,Greater Accra
45.3333,-75.9000,CA,Kanata,Ontario
1.2833,97.6167,ID,Gunungsitoli,Sumatera Utara
-10.7183,13.7500,AO,Porto Amboim,Cuanza-Sul
14.0000,29.0000,AO,Cacula,Huíla
34.8269,135.4704,JP,Minoo,Ōsaka
25.2114,83.5308,IN,Durgauti,Bihār
-34.9833,-71.2333,CL,Curico,Maule
33.7458,72.7875,PK,Taxila,Punjab
8.8200,125.1000,PH,Gingoog,Misamis Oriental
40.0763,-74.2031,US,Lakewood,New Jersey
35.5217,46.1806,IR,Marivan,Kordestān
20.5411,105.9139,VN,Phu Ly,Hà Nam
15.3147,-91.4761,GT,Huehuetenango,Huehuetenango
40.7333,29.9667,TR,Karatepe,Kocaeli
-34.6833,-58.5500,AR,San Justo,Buenos Aires
27.2300,79.0200,IN,Mainpuri,Uttar Pradesh
14.0700,120.6300,PH,Nasugbu,Batangas
-6.5167,16.2167,AO,Quimbele,Uíge
-8.4600,118.7267,ID,Bima,Nusa Tenggara Barat
-21.5508,-45.4300,BR,Varginha,Minas Gerais
-0.7167,8.7833,GA,Port-Gentil,Ogooué-Maritime
34.1597,-118.1390,US,Pasadena,California
10.1200,123.6300,PH,Carcar,Cebu
33.4466,36.3364,SY,Qabr as Sitt,Rīf Dimashq
-25.4589,-49.5278,BR,Campo Largo,Paraná
23.0614,-109.7081,MX,San Jose del Cabo,Baja California Sur
-29.9508,-51.0939,BR,Cachoeirinha,Rio Grande do Sul
-4.0167,103.2500,ID,Pageralam,Sumatera Selatan
19.2833,-99.7333,MX,Zinacantepec,México
-6.9081,109.7304,ID,Batang,Jawa Tengah
38.2692,39.7617,TR,Ergani,Diyarbakır
42.8167,132.8667,RU,Nakhodka,Primorskiy Kray
46.5833,26.9167,RO,Bacau,Bacău
14.9200,121.0500,PH,Norzagaray,Bulacan
34.8669,138.3247,JP,Yaizu,Shizuoka
11.5867,78.7583,IN,Talaivasal,Tamil Nādu
35.3760,139.9168,JP,Kisarazu,Chiba
25.9773,-80.3351,US,Miramar,Florida
55.9167,38.0000,RU,Shchelkovo,Moskovskaya Oblast’
27.0000,84.8667,NP,Birganj,
40.6658,-74.1913,US,Elizabeth,New Jersey
32.0833,23.9500,LY,Tobruk,Al Buţnān
34.7469,111.8750,CN,Yima,Henan
41.1039,-73.5585,US,Stamford,Connecticut
36.1333,128.1000,KR,Jicheon,Gyeongbuk
35.4464,139.3908,JP,Ebina,Kanagawa
14.9740,120.5280,PH,Floridablanca,Pampanga
42.7274,-87.8135,US,Racine,Wisconsin
-3.4283,29.9250,BI,Gitega,Gitega
6.1535,-75.3743,CO,Rionegro,Antioquia
4.9500,9.9333,CM,Nkongsamba,Littoral
21.8974,83.3950,IN,Raigarh,Chhattīsgarh
13.9167,-89.8500,SV,Ahuachapan,Ahuachapán
11.3678,106.1189,VN,Tay Ninh,Tây Ninh
36.7167,4.0500,DZ,Tizi Ouzou,Tizi Ouzou
5.9333,-4.2167,CI,Agboville,Lagunes
26.2200,84.3600,IN,Haraipur,Uttar Pradesh
26.2200,84.3600,IN,Siwan,Bihār
47.3887,-122.2128,US,Kent,Washington
-34.9000,-54.9500,UY,Maldonado,Maldonado
7.4999,4.4472,NG,Ipetumodu,Osun
-1.5000,29.6333,RW,Ruhengeri,Northern Province
41.2333,-8.6167,PT,Maia,Porto
32.0122,51.8594,IR,Shahreza,Eşfahān
31.0339,61.4878,IR,Zabol,Sīstān va Balūchestān
35.2647,136.7969,JP,Inazawa,Aichi
18.8165,95.2114,MM,Pyay,Bago
40.2372,-3.7742,ES,Parla,Madrid
49.8920,2.2990,FR,Amiens,Hauts-de-France
6.9000,1.7167,BJ,Djakotome,Couffo
33.3611,6.8606,DZ,El Oued,El Oued
49.6375,100.1614,MN,Moron,Hövsgöl
46.9480,7.4474,CH,Bern,Bern
-1.2969,-47.9219,BR,Castanhal,Pará
31.6658,34.5664,IL,Ashqelon,Southern
24.6771,113.5858,CN,Mabacun,Guangdong
33.8028,2.8750,DZ,Laghouat,Laghouat
-17.8500,25.8667,ZM,Livingstone,Southern
-23.2008,-47.2869,BR,Salto,São Paulo
45.7928,24.1519,RO,Sibiu,Sibiu
50.8208,-0.1375,GB,Brighton,Brighton and Hove
32.3500,74.9000,PK,Zafarwal,Punjab
-12.2419,15.3133,AO,Londuimbali,Huambo
10.2003,-67.5514,VE,Santa Rita,Aragua
-2.2439,-49.4958,BR,Cameta,Pará
9.3103,123.3081,PH,Dumaguete City,Negros Oriental
59.4167,56.7833,RU,Berezniki,Permskiy Kray
23.0833,-82.4333,CU,Marianao,La Habana
53.4240,-2.3220,GB,Sale,Trafford
46.5923,-120.5496,US,Yakima,Washington
3.8005,42.5500,SO,Luuq,Gedo
17.7547,106.4231,VN,Ba Don,Quảng Bình
26.2702,-80.2591,US,Coral Springs,Florida
-7.2729,112.7493,ID,Gubeng,Jawa Timur
13.1619,123.6939,PH,Daraga,Albay
41.4144,-8.5222,PT,Famalicao,Braga
46.8500,29.6333,MD,Tiraspol,Stînga Nistrului
50.2628,18.8536,PL,Ruda Slaska,Śląskie
24.9781,32.8789,EG,Idfu,Aswān
50.0833,18.5500,PL,Rybnik,Śląskie
54.9167,37.4000,RU,Serpukhov,Moskovskaya Oblast’
27.7500,85.3333,NP,Tokha,
23.2460,72.4960,IN,Kalol,Gujarāt
35.1833,-6.1500,MA,Larache,Tanger-Tétouan-Al Hoceïma
14.5739,121.0039,PH,San Andres,Rizal
-10.2833,-36.4000,BR,Marituba,Alagoas
17.4831,106.5997,VN,Dong Hoi,Quảng Bình
38.0167,23.6833,GR,Peristeri,Attikí
32.8082,110.8136,CN,Yunxian Chengguanzhen,Hubei
26.1128,50.5139,BH,Madinat Hamad,Ash Shamālīyah
-33.4000,-70.7167,CL,Renca,Región Metropolitana
13.4500,-6.2667,ML,Segou,Ségou
-22.2958,-48.5578,BR,Jau,São Paulo
25.4617,68.7167,PK,Tando Allahyar,Sindh
18.4667,94.3667,MM,Thandwe,Rakhine State
42.5809,-83.0305,US,Sterling Heights,Michigan
14.8300,120.7300,PH,Hagonoy,Bulacan
13.0120,76.0680,IN,Hassan,Karnātaka
38.8861,40.5017,TR,Bingol,Bingöl
4.4692,101.0411,MY,Batu Gajah,Perak
12.9167,-85.9167,NI,Matagalpa,Matagalpa
40.8500,69.6000,UZ,Olmaliq,Toshkent
24.6900,78.4100,IN,Lalitpur,Uttar Pradesh
-33.3833,-70.6750,CL,Conchali,Región Metropolitana
-29.7178,-52.4258,BR,Santa Cruz do Sul,Rio Grande do Sul
10.9458,106.8775,VN,Long Binh,Đồng Nai
1.8989,-76.0419,CO,Pitalito,Huila
9.3167,13.8833,CM,Bibemi,Nord
10.2200,123.7500,PH,Naga,Cebu
45.7891,-108.5526,US,Billings,Montana
6.4972,2.6050,BJ,Porto-Novo,Ouémé
59.8601,17.6400,SE,Uppsala,Stockholm
40.6556,29.2750,TR,Yalova,Yalova
40.4757,-88.9703,US,Bloomington,Illinois
30.4394,48.1817,IR,Khorramshahr,Khūzestān
38.3484,-81.6322,US,Charleston,West Virginia
-20.0219,-44.0589,BR,Ibirite,Minas Gerais
-1.3500,34.3833,TZ,Tarime,Mara
-7.2342,-39.4094,BR,Crato,Ceará
4.1753,73.5089,MV,Male,Maale
9.5494,78.5891,IN,Paramagudi,Tamil Nādu
43.5083,-79.8833,CA,Milton,Ontario
35.7019,4.5472,DZ,M'Sila,M’sila
24.2000,90.4731,BD,Sripur,Dhaka
5.8333,-73.0167,CO,Duitama,Boyacá
-11.7625,27.2500,CD,Kipushi,Haut-Katanga
21.4598,80.1950,IN,Gondia,Mahārāshtra
22.9149,114.0833,CN,Zhangmu Touwei,Guangdong
50.8675,4.3736,BE,Schaarbeek,Brussels-Capital Region
49.6117,6.1319,LU,Luxembourg,Luxembourg
32.9890,-96.8999,US,Carrollton,Texas
38.2311,27.9719,TR,Odemis,İzmir
37.4500,35.8000,TR,Kozan,Adana
31.8914,34.8078,IL,Rehovot,Central
36.3761,33.9322,TR,Silifke,Mersin
10.4929,123.4095,PH,San Carlos,Negros Occidental
-18.7201,-39.8589,BR,Sao Mateus,Espírito Santo
28.6004,77.3194,IN,Dalupura,Delhi
25.3014,96.9417,MM,Mogaung,Kachin State
44.3128,-76.4553,CA,Kingston,Ontario
55.0931,36.6106,RU,Obninsk,Kaluzhskaya Oblast’
23.1348,-82.3701,CU,Centro Habana,La Habana
41.1272,37.2881,TR,Unye,Ordu
7.2667,2.3500,BJ,Zagnanado,Zou
-8.2500,123.1500,ID,Adonara,Nusa Tenggara Timur
15.5839,120.9189,PH,Talavera,Nueva Ecija
41.5436,45.0117,GE,Rustavi,Kvemo Kartli
55.0833,38.7833,RU,Kolomna,Moskovskaya Oblast’
5.4830,7.5500,NG,Okigwe,Imo
18.8100,-71.2300,DO,San Juan,El Valle
8.2667,44.1500,ET,Aware,Sumalē
26.5200,78.3500,IN,Naryai ka Puri,Madhya Pradesh
9.1397,99.3306,TH,Surat Thani,Surat Thani
49.4667,11.0000,DE,Furth,Bavaria
-8.1000,112.1500,ID,Blitar,Jawa Timur
56.1028,54.2867,RU,Neftekamsk,Bashkortostan
28.1447,77.3255,IN,Palwal,Haryāna
35.7880,139.2758,JP,Ome,Tōkyō
0.3627,-78.1307,EC,Ibarra,Imbabura
-12.1528,-44.9900,BR,Barreiras,Bahia
-14.1333,14.9167,AO,Chicomba,Huíla
11.7167,-70.1833,VE,Punto Fijo,Falcón
-17.5334,-149.5667,PF,Papeete,Îles du Vent
59.6173,16.5422,SE,Vasteras,Västmanland
-23.8953,-46.4256,BR,Cubatao,São Paulo
-20.6600,-43.7858,BR,Conselheiro Lafaiete,Minas Gerais
19.6850,-99.1281,MX,Tultepec,México
36.8167,5.7500,DZ,Jijel,Jijel
32.8433,130.0531,JP,Isahaya,Nagasaki
-6.5742,106.6320,ID,Leuwiliang,Jawa Barat
4.1667,9.2333,CM,Buea,South-West
45.9160,6.1330,FR,Annecy,Auvergne-Rhône-Alpes
-3.4939,-39.5789,BR,Itapipoca,Ceará
17.9959,-76.9551,JM,Spanish Town,Saint Catherine
-33.6667,-65.4667,AR,Villa Mercedes,San Luis
32.3184,-95.3062,US,Tyler,Texas
22.3094,114.2361,HK,Lam Tin,
10.7750,76.6510,IN,Palghat,Kerala
47.1167,51.8833,KZ,Atyrau,Atyraū
37.3320,42.1870,TR,Cizre,Şırnak
-22.3569,-47.3839,BR,Araras,São Paulo
22.8667,91.1000,BD,Maijdi,Chattogram
37.8597,27.2597,TR,Kusadasi,İzmir
40.4500,19.4833,AL,Vlore,Vlorë
5.6922,-76.6581,CO,Quibdo,Chocó
38.4308,45.7742,IR,Marand,Āz̄arbāyjān-e Sharqī
9.0167,1.6667,BJ,Bassila,Donga
16.9250,97.3667,MM,Thaton,Mon State
35.4833,139.4000,JP,Zama,Kanagawa
45.3503,126.2800,CN,Shuangcheng,Heilongjiang
35.7767,140.3183,JP,Narita,Chiba
22.4806,103.9750,VN,Lao Cai,Lào Cai
-14.8292,-64.9014,BO,Trinidad,El Beni
47.2683,11.3933,AT,Innsbruck,Tirol
17.4167,102.7500,TH,Udon Thani,Udon Thani
14.5234,121.1536,PH,Angono,Rizal
10.8000,122.9700,PH,Silay,Negros Occidental
22.5560,72.9510,IN,Anand,Gujarāt
28.6797,57.7447,IR,Jiroft,Kermān
6.7000,121.9700,PH,City of Isabela,Basilan
22.7217,113.2926,CN,Nantou,Guangdong
10.1833,-67.9333,VE,Los Guayos,Carabobo
18.7702,-72.5123,HT,Arcahaie,Ouest
22.1700,71.6700,IN,Botad,Gujarāt
35.8667,140.0333,JP,Abiko,Chiba
18.5833,-72.2667,HT,Tabarre,Ouest
26.4019,111.2864,CN,Baiyashi,Hunan
43.0117,-78.7570,US,Amherst,New York
53.2283,-0.5389,GB,Lincoln,Lincolnshire
-7.4722,112.4336,ID,Mojokerto,Jawa Timur
34.4167,133.2000,JP,Onomichi,Hiroshima
-23.5508,-51.4608,BR,Apucarana,Paraná
3.2667,-76.5500,CO,Jamundi,Valle del Cauca
35.7333,0.5500,DZ,Relizane,Relizane
49.1500,9.2167,DE,Heilbronn,Baden-Württemberg
-23.9000,29.4500,ZA,Polokwane,Limpopo
29.4225,111.1219,CN,Cili,Hunan
13.1028,103.1983,KH,Battambang,Battambang
48.4000,9.9833,DE,Ulm,Baden-Württemberg
41.6559,-91.5303,US,Iowa City,Iowa
41.5333,2.4500,ES,Mataro,Catalonia
37.3131,40.7350,TR,Mardin,Mardin
31.9500,75.6200,IN,Mukerian,Punjab
52.5167,6.1000,NL,Zwolle,Overijssel
4.3050,-74.8017,CO,Girardot,Cundinamarca
36.3406,-82.3806,US,Johnson City,Tennessee
19.7333,105.9000,VN,Sam Son,Thanh Hóa
7.0922,5.1322,NG,Idanre,Ondo
-19.6919,-43.9233,BR,Vespasiano,Minas Gerais
45.8353,1.2625,FR,Limoges,Nouvelle-Aquitaine
20.3342,93.0039,MM,Ponnagyun,Rakhine State
29.5800,74.3200,IN,Hanumangarh,Rājasthān
21.7542,70.6222,IN,Jetpur,Gujarāt
12.9047,79.3238,IN,Arcot,Tamil Nādu
35.7109,139.4622,JP,Kokubunji,Tōkyō
22.9456,88.4332,IN,Kanchrapara,West Bengal
-4.0167,119.6236,ID,Parepare,Sulawesi Selatan
-34.6667,-58.6667,AR,Ituzaingo,Buenos Aires
11.0069,-74.2500,CO,Cienaga,Magdalena
-12.5500,16.3333,AO,Chinguar,Bié
44.8353,11.6199,IT,Ferrara,Emilia-Romagna
41.1580,114.7122,CN,Zhangbei,Hebei
-12.2765,49.3115,MG,Antsiranana,Antsiranana
41.0167,39.5500,TR,Akcaabat,Trabzon
42.7667,129.4333,CN,Longjing,Jilin
37.3646,-121.9680,US,Santa Clara,California
51.5975,-0.0681,GB,Tottenham,Haringey
10.2431,-66.8622,VE,Charallave,Miranda
-11.2000,28.8833,ZM,Mansa,Luapula
0.0722,42.7506,SO,Jamaame,Jubbada Hoose
14.5000,-90.5667,GT,Petapa,Guatemala
37.1333,128.2167,KR,Chech'on,Chungbuk
15.2742,120.5669,PH,Bamban,Tarlac
9.3111,42.1278,ET,Harar,Hārerī Hizb
48.8950,8.7050,DE,Pforzheim,Baden-Württemberg
26.1000,68.4833,PK,Sarhari,Sindh
3.9000,-76.3019,CO,Guadalajara de Buga,Valle del Cauca
36.8428,36.2244,TR,Dortyol,Hatay
10.2000,-71.3000,VE,Ciudad Ojeda,Zulia
-1.0536,-46.7656,BR,Braganca,Pará
10.2667,13.2667,NG,Mubi,Adamawa
14.9700,120.6300,PH,Guagua,Pampanga
56.3683,41.3108,RU,Kovrov,Vladimirskaya Oblast’
38.7542,125.6450,KP,Songnim,Hwangbuk
32.0231,34.7503,IL,Bat Yam,Tel Aviv
38.5771,140.9556,JP,Osaki,Miyagi
48.7548,-122.4690,US,Bellingham,Washington
35.2335,-97.3471,US,Norman,Oklahoma
47.7040,-116.7936,US,Coeur d'Alene,Idaho
7.5300,125.6200,PH,Santo Tomas,Davao del Norte
59.2669,15.1965,SE,Orebro,Örebro
-15.8433,-70.0236,PE,Puno,Puno
22.7475,77.7274,IN,Hoshangabad,Madhya Pradesh
7.8167,-72.2167,VE,Tariba,Táchira
37.4328,112.0233,CN,Fengcheng,Shanxi
34.8333,0.1500,DZ,Saida,Saïda
35.3495,-94.3695,US,Fort Smith,Arkansas
39.5842,32.1472,TR,Polatli,Ankara
13.8460,121.2060,PH,Rosario,Batangas
33.0454,-96.9815,US,Lewisville,Texas
19.0886,-102.3508,MX,Apatzingan de la Constitucion,Michoacán
49.7833,9.9333,DE,Wurzburg,Bavaria
52.9667,63.1333,KZ,Rudnyy,Qostanay
6.1774,116.2314,MY,Tuaran,Sabah
30.7000,76.2200,IN,Khanna,Punjab
29.1439,71.2592,PK,Ahmadpur East,Punjab
32.4353,74.1142,PK,Wazirabad,Punjab
6.5500,2.6667,BJ,Avrankou,Ouémé
39.1610,-75.5202,US,Dover,Delaware
30.0419,72.3528,PK,Vihari,Punjab
4.7078,-74.2328,CO,Mosquera,Cundinamarca
22.4889,113.2069,CN,Dongsheng,Guangdong
-7.2167,107.9000,ID,Garut,Jawa Barat
-23.5469,-47.4378,BR,Votorantim,São Paulo
12.8544,108.2703,VN,Buon Ho,Đắk Lắk
8.4756,6.9433,NG,Abaji,Federal Capital Territory
10.1667,-66.8833,VE,Cua,Miranda
38.2028,44.7669,IR,Salmas,Āz̄arbāyjān-e Gharbī
39.1357,-121.6383,US,Yuba City,California
38.4242,43.2561,TR,Edremit,Van
16.8892,42.5611,SA,Jazan,Jāzān
14.3500,-91.0167,GT,Santa Lucia Cotzumalguapa,Escuintla
15.6606,120.7650,PH,Guimba,Nueva Ecija
-33.6450,19.4436,ZA,Worcester,Western Cape
41.4672,12.9036,IT,Latina,Lazio
37.7527,114.7775,CN,Zhaozhou,Hebei
19.2618,-72.5161,HT,Dessalines,Artibonite
-5.1456,-79.0017,PE,San Ignacio,Cajamarca
12.1655,-86.3579,NI,Ciudad Sandino,Managua
6.6500,2.1500,BJ,Allada,Atlantique
34.1664,132.2189,JP,Iwakuni,Yamaguchi
23.4564,75.4131,IN,Nagda,Madhya Pradesh
29.0994,58.3436,IR,Bam,Kermān
26.6120,-81.6388,US,Lehigh Acres,Florida
50.6667,17.9333,PL,Opole,Opolskie
14.4497,-11.4367,ML,Kayes,Kayes
-25.5208,-48.5094,BR,Paranagua,Paraná
6.1000,-0.2667,GH,Koforidua,Eastern
35.2236,137.0842,JP,Seto,Aichi
52.4231,10.7872,DE,Wolfsburg,Lower Saxony
35.2221,138.6216,JP,Omiyacho,Shizuoka
6.5625,2.5853,BJ,Misserete,Ouémé
35.6995,139.5030,JP,Koganei,Tōkyō
40.6806,14.7594,IT,Salerno,Campania
6.3833,-5.4167,CI,Oume,Gôh-Djiboua
40.4614,-3.4978,ES,Torrejon de Ardoz,Madrid
32.4543,-99.7384,US,Abilene,Texas
25.7833,88.9000,BD,Saidpur,Rangpur
42.0578,48.2889,RU,Derbent,Dagestan
33.5656,44.5435,IQ,Nahiyat Khan Bani Sa`d,Diyālá
39.7431,-8.8069,PT,Leiria,Leiria
-21.1378,-47.9900,BR,Sertaozinho,São Paulo
27.4200,80.1200,IN,Hardoi,Uttar Pradesh
13.7167,-89.1667,SV,Delgado,San Salvador
-22.8789,-42.0189,BR,Cabo Frio,Rio de Janeiro
-25.3940,-57.5398,PY,Nemby,Central
29.9985,101.9569,CN,Lucheng,Sichuan
41.3833,19.7667,AL,Kamez,Tiranë
41.0306,37.5000,TR,Fatsa,Ordu
14.5998,120.9802,PH,Santa Cruz,Manila
28.9833,-10.0667,MA,Guelmim,Guelmim-Oued Noun
37.8364,68.7803,TJ,Bokhtar,Khatlon
48.3647,134.3079,CN,Fuyuan,Heilongjiang
61.0833,72.7000,RU,Nefteyugansk,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
19.4739,-70.6727,DO,Gurabo al Medio,Cibao Norte
43.8583,-79.0364,CA,Ajax,Ontario
-1.5058,-48.6258,BR,Barcarena,Pará
-12.1167,17.3000,AO,Catabola,Bié
-33.0422,-71.3733,CL,Villa Alemana,Valparaíso
30.3800,-9.4800,MA,My Drarga,Souss-Massa
34.2663,-118.7490,US,Simi Valley,California
43.9167,42.7167,RU,Kislovodsk,Stavropol’skiy Kray
6.0409,-0.4500,GH,Suhum,Eastern
-23.5278,-46.9028,BR,Jandira,São Paulo
14.6040,121.0300,PH,San Juan,San Juan
43.2167,44.7667,RU,Nazran,Ingushetiya
-3.2028,-52.2058,BR,Altamira,Pará
15.1700,77.3800,IN,Guntakal,Andhra Pradesh
33.6467,130.6911,JP,Iizuka,Fukuoka
22.6197,75.6933,IN,Pithampur,Madhya Pradesh
29.5581,-95.3218,US,Pearland,Texas
9.3500,42.8000,ET,Jijiga,Sumalē
42.5865,-87.8773,US,Kenosha,Wisconsin
31.4014,30.4194,EG,Rosetta,Al Buḩayrah
40.9153,38.3894,TR,Giresun,Giresun
16.6200,120.3200,PH,San Fernando,La Union
41.3764,33.7764,TR,Kastamonu,Kastamonu
-0.2333,100.6333,ID,Payakumbuh,Sumatera Barat
18.4491,-66.7387,PR,Arecibo,Puerto Rico
23.8500,72.1250,IN,Patan,Gujarāt
41.4056,27.3569,TR,Luleburgaz,Kırklareli
41.1986,32.6264,TR,Karabuk,Karabük
18.9500,-70.4100,DO,Bonao,Cibao Sur
-21.2258,-43.7739,BR,Barbacena,Minas Gerais
52.0667,4.5000,NL,Zoetermeer,Zuid-Holland
22.6572,88.8942,IN,Basirhat,West Bengal
-22.4689,-44.4469,BR,Resende,Rio de Janeiro
26.9833,84.8500,IN,Raxaul,Bihār
34.8000,10.7800,TN,Sakiet ed Daier,Sfax
-4.2169,33.1864,TZ,Nzega,Tabora
12.8681,11.0464,NG,Gashua,Yobe
26.2994,44.8154,SA,Az Zulfi,Ar Riyāḑ
0.4883,42.7853,SO,Jilib,Jubbada Dhexe
23.0881,-82.3950,CU,Cerro,La Habana
47.1667,39.7333,RU,Bataysk,Rostovskaya Oblast’
36.1275,-5.4539,ES,Algeciras,Andalusia
22.9469,88.4184,IN,Halisahar,West Bengal
-7.4667,110.2167,ID,Magelang,Jawa Tengah
30.1680,77.3010,IN,Jagadhri,Haryāna
50.1236,18.9867,PL,Tychy,Śląskie
43.6116,-116.3977,US,Meridian,Idaho
14.6672,-86.2196,HN,Juticalpa,Olancho
37.5455,115.5663,CN,Jizhou,Hebei
35.0090,-5.9000,MA,Ksar El Kebir,Tanger-Tétouan-Al Hoceïma
8.6439,-10.9717,SL,Koidu,Eastern
-20.6578,-40.5108,BR,Guarapari,Espírito Santo
5.2500,-7.9167,LR,Yeebo Town,River Gee
30.1300,75.8000,IN,Sunam,Punjab
13.5833,-2.4167,BF,Ouahigouya,Nord
22.7100,88.3500,IN,Rishra,West Bengal
5.2000,-3.7333,CI,Grand-Bassam,Comoé
21.8500,84.0300,IN,Jharsugra,Odisha
53.2000,5.7833,NL,Leeuwarden,Fryslân
10.2333,106.3833,VN,Ben Tre,Bến Tre
7.9736,2.2400,BJ,Glazoue,Collines
-30.6000,-71.2000,CL,Ovalle,Coquimbo
14.7000,-90.5000,GT,Chinautla,Guatemala
33.1500,73.7333,PK,New Mirpur,Azad Kashmir
4.8500,-74.0500,CO,Chia,Cundinamarca
52.1153,26.1031,BY,Pinsk,Brestskaya Voblasts’
30.5270,-97.6642,US,Round Rock,Texas
-22.3719,-46.9419,BR,Mogi Guacu,São Paulo
15.2200,120.6700,PH,Magalang,Pampanga
38.6085,-76.9194,US,Waldorf,Maryland
50.7256,-3.5269,GB,Exeter,Devon
4.2558,18.4042,CF,Bimbo,Ombella-Mpoko
23.3500,81.0500,IN,Pali,Madhya Pradesh
62.8925,27.6783,FI,Kuopio,Pohjois-Savo
-6.5167,107.9169,ID,Baleraja,Jawa Barat
52.1600,4.4900,NL,Leiden,Zuid-Holland
39.0259,111.0683,CN,Fugu,Shaanxi
